total_time,total_distance,net_distance,max_sprint_length,confinement_ratio,mean_curvilinear_speed,mean_linear_speed,mean_angular_speed,num_rotations,num_direction_changes,pivot_rate,cell_count,experiment_ID,strain,vessel_type,position_in_tube,time_in_water,well_ID,slide_ID,timelapse_ID,pool_ID
18.753827087861254,341.2849503615089,198.56903485377632,8.656231308756439,0.5818276916208595,18.198149570356847,10.58818735629186,2.1041528961400164,1.0,25,0.07325257083126152,8,AMID-05,cc124,wells,middle,21,I03,NA,NA,NA
10.402122758067042,523.0786327799249,462.2462939685596,16.17566535597146,0.8837032618058416,50.28575848850347,44.437688798671296,1.8092916251389108,0.0,12,0.022941101486454268,8,AMID-05,cc124,wells,middle,21,I03,NA,NA,NA
19.95407202148437,62.522998149445996,27.407848625347523,1.1166965784885967,0.43836427293258934,3.1333453182953352,1.3735466423012674,8.637606004472879,0.0,119,1.9032996420862527,9,AMID-05,cc124,wells,middle,21,J03,NA,NA,NA
19.95407202148437,78.32715840695191,29.847793343972008,1.8507382741748941,0.38106569868010015,3.9253721407148254,1.4958246773808952,9.149565337904097,0.0,113,1.4426669152595062,9,AMID-05,cc124,wells,middle,21,J03,NA,NA,NA
19.95407202148437,71.31561309756944,29.769858973894785,1.4245540646476584,0.41743816929913474,3.573987956983645,1.4919189898604075,10.132258926046514,0.0,129,1.8088605621816711,9,AMID-05,cc124,wells,middle,21,J03,NA,NA,NA
19.95407202148437,59.46361032490603,30.726111484023498,1.0567720990581861,0.5167212571880121,2.980023839789798,1.5398416649464313,7.120988988678706,0.0,94,1.580798735333912,9,AMID-05,cc124,wells,middle,21,J03,NA,NA,NA
13.302714680989583,247.96154348152623,197.89600828504587,8.636388904057497,0.7980915326887761,18.63992045442265,14.876362684667042,1.1468258298498566,0.0,20,0.08065766860130087,9,AMID-05,cc124,wells,middle,21,J03,NA,NA,NA
15.403143314830043,251.931213328549,112.26563385355573,6.518711208103539,0.44562018485239324,16.35583128581238,7.288488560998269,1.8992764363598462,0.0,24,0.0952640988105792,9,AMID-05,cc124,wells,middle,21,J03,NA,NA,NA
10.202081935796521,101.74653759304047,52.54548462923668,5.33813635032293,0.5164351129018746,9.97311511839928,5.150466832153924,2.2640780654498007,0.0,12,0.11794013127008665,9,AMID-05,cc124,wells,middle,21,J03,NA,NA,NA
11.352316663852012,204.66584020331666,187.48858031461845,6.180030269964192,0.9160716811773074,18.02855278473799,16.515446658708758,0.7650636212114937,0.0,2,0.009772026431050655,1,AMID-05,cc124,wells,middle,21,J03,NA,NA,NA
14.102877970071662,113.6820043743175,88.9302628156549,3.809171970106846,0.782272122180717,8.060908178853074,6.3058237477752925,2.632675130890334,0.0,26,0.22870814200628042,2,AMID-05,cc124,wells,middle,21,J03,NA,NA,NA
19.95407202148437,147.31636099758748,79.28405297141535,3.2389163459446877,0.5381890540502405,7.382771839200203,3.973326992407911,2.232791549917559,0.0,28,0.19006714400485727,18,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
12.202490158501721,331.852491396793,284.44124040047774,10.350723916299156,0.8571315502355953,27.195472980208447,23.31009791491631,2.3746830266577197,2.0,13,0.039174031646657184,18,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
12.002449336231201,78.62174411488897,24.941202097165522,5.856158442870708,0.3172303333886775,6.550474983265073,2.078009362795371,12.12693398387858,0.0,94,1.1955979997421449,18,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
19.95407202148437,67.24974667947002,41.05454471446716,1.2449481743232944,0.610478800911235,3.370226718990631,2.057451966208406,5.851689031998793,0.0,72,1.070636003183342,18,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
19.95407202148437,67.4475805798712,43.316248444352105,1.2537513104017322,0.6422209376814806,3.3801411815719113,2.1707974391249008,5.321789888400141,0.0,84,1.2454116111774756,18,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
14.302918792342183,49.73386417418623,35.05887165080366,1.1997786443521754,0.704929573298681,3.4771828670952014,2.4511690347829047,4.388393057781437,0.0,32,0.6434247676376857,18,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
15.053071875856633,53.27139562140057,35.504011804730865,1.4256541620190362,0.6664742192424923,3.5389052852953995,2.3585891369903806,4.856684941126753,0.0,54,1.013677215888572,18,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
14.052867764504033,50.378656434387274,34.49056284274533,1.4795847448102664,0.6846264923254858,3.5849377706120675,2.454343371099287,5.081701354375919,0.0,50,0.9924837925187537,18,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
12.552561597475131,111.52770201568507,13.935045172701995,5.335973299655352,0.12494694072278288,8.8848559833491,1.110135573881983,3.6566307154904774,2.0,26,0.23312593669636808,18,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
10.902224813743342,425.01362660948405,381.2317386667088,13.755864619134478,0.8969870959384475,38.984118734527655,34.96825145140359,1.9588170324610226,0.0,24,0.05646877769886648,18,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
19.95407202148437,199.4670407692263,144.15358542119785,4.023894494735323,0.7226937586544765,9.996307548377189,7.224269074802826,2.586747401388959,0.0,18,0.0902404724639452,9,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
15.303122903694783,174.90818535960886,47.587673994692906,4.571991961236137,0.2720723098055891,11.429574633905546,3.109670770742052,4.845669349959295,8.0,44,0.2515605539531303,9,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
19.05388832126703,319.2337734579605,126.92846496056556,6.96988748566514,0.39760349785571986,16.75425866234595,6.661551848128244,3.6950766140332902,5.0,46,0.14409502948803027,9,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
13.352724886557212,144.4076300426372,118.81940017244625,3.8280453198025484,0.8228055549236846,10.814843507186975,8.898513313343786,1.6811753327568761,0.0,19,0.1315719951528194,9,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
12.202490158501721,58.85143415441207,23.57503158582897,2.553488265111149,0.40058550695593476,4.822903636058996,1.931985298050314,2.8296497786808263,1.0,21,0.35683072641698127,9,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
19.95407202148437,255.6703059945173,65.73484135438152,5.327300255570265,0.2571078448030299,12.812938918895318,3.2943071110300393,7.994129404399142,23.0,98,0.3833061474182362,10,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
16.003265781641602,262.92916684583304,100.07404414126964,6.3115869251798244,0.3806121828999955,16.429719435607723,6.2533513788211375,1.6852257801739452,1.0,16,0.06085289126322568,10,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
17.75362297650865,243.4668286326982,121.47356045591602,5.354680080385474,0.49893269295906795,13.713641939724086,6.842184303262954,2.684079020586959,1.0,38,0.15607875706685287,10,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
15.003061670289002,181.9760055687872,59.755968253558386,4.435723364539783,0.32837278775728784,12.12925798533239,3.9829182580709417,4.851970973509311,9.0,48,0.2637710386595772,10,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
17.153500509697093,48.61353754686963,31.363412226477582,1.3441814222351791,0.6451579911509066,2.8340301455896872,1.828397195589754,5.105655052791523,0.0,50,1.0285200897341331,13,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
19.95407202148437,87.98688425088329,52.8624985308792,3.1381310359297885,0.6007997553379499,4.409470114979468,2.6492085662496665,5.255320294126441,2.0,75,0.8523997711539272,13,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
13.752806531098251,75.75776000032556,56.21012430594792,3.386063386859668,0.741971836359818,5.508530919054222,4.087174801655498,2.995323831193981,0.0,31,0.40919900482626176,13,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
19.95407202148437,56.64263979727168,46.08901421339045,1.0982079050585414,0.8136805484056983,2.83865066419952,2.309754829178065,3.450270389610328,0.0,79,1.3947090086681522,13,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
19.95407202148437,200.24530754773062,53.121874803333064,3.717959680439389,0.2652839931875602,10.035310453531904,2.6622072299898094,3.7180994415868907,11.0,47,0.23471211673111014,13,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
14.853031053586113,521.0639342898563,417.58385591447404,10.717697268147305,0.8014061776960011,35.081319927897866,28.11438651194718,2.4043011232012024,1.0,25,0.04797875722116867,13,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
14.052867764504033,199.68155239190497,137.7479236105793,4.909424486687158,0.6898380043652123,14.209309853201507,9.802121952539474,1.3753670690581234,0.0,15,0.07511960829791754,13,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
11.602367691690162,141.0714687842585,89.59034344187876,4.49436540009205,0.6350706079263259,12.15885175620633,7.721729376500029,1.453775356038501,0.0,6,0.042531633445851744,13,AMID-05,cc124,wells,top,4,K01,NA,NA,NA
17.75362297650865,190.52266662589355,95.22763846329337,6.809855027294503,0.499823145191855,10.731480942114773,5.363842557054257,5.140723372700176,0.0,68,0.3569129133255489,6,AMID-05,cc124,wells,middle,4,K03,NA,NA,NA
19.95407202148437,204.25036479462216,44.53631520764165,5.654625910162643,0.21804766543464346,10.236024234788148,2.231941187727988,6.913751855242488,1.0,74,0.3623004545152636,6,AMID-05,cc124,wells,middle,4,K03,NA,NA,NA
19.95407202148437,326.69811458625,160.1693108139732,5.823125899372144,0.4902670191923856,16.372503528828453,8.02689850179554,3.35467141392117,5.0,50,0.15304649083550112,8,AMID-05,cc124,wells,middle,4,K03,NA,NA,NA
19.95407202148437,385.82846992623246,154.93818947666807,7.848006149970502,0.40157272351180073,19.335826266980213,7.764740415382259,7.778847504906137,13.0,101,0.26177435796614607,8,AMID-05,cc124,wells,middle,4,K03,NA,NA,NA
13.852826942233513,167.6993130125138,63.92434996051599,4.957191093176277,0.381184328141797,12.105782719427763,4.6145346525356485,8.871733045493524,4.0,64,0.38163543338561134,8,AMID-05,cc124,wells,middle,4,K03,NA,NA,NA
19.95407202148437,72.53795801226721,19.876803273298307,2.1997111278933943,0.2740193385363406,3.6352458753364343,0.9961276701766502,7.2159934180378364,2.0,78,1.075299086676924,4,AMID-05,cc124,wells,middle,4,K03,NA,NA,NA
14.703000436883222,126.9899512997228,56.86292695019097,3.4443073793869203,0.44777501186674673,8.637009285612349,3.867436935358271,2.006916980283171,3.0,17,0.13386885990590272,4,AMID-05,cc124,wells,middle,4,K03,NA,NA,NA
12.152479952934092,314.66290628597733,246.86081544645896,8.20665078591334,0.7845246786798018,25.89289655318503,20.313616348476835,1.8870747254704077,0.0,22,0.06991608975989558,4,AMID-05,cc124,wells,middle,4,K03,NA,NA,NA
19.95407202148437,166.08138634838366,37.71572579458041,3.72149999642534,0.2270918290353461,8.323182665150517,1.8901267748243176,4.015710592945932,11.0,51,0.3070783615270342,11,AMID-05,cc124,wells,middle,4,K03,NA,NA,NA
10.902224813743342,75.2715877459654,14.597348800945664,2.6432132976389937,0.19392906723597164,6.90424101795058,1.3389330205834913,9.887125852874618,4.0,67,0.8901100934142476,11,AMID-05,cc124,wells,middle,4,K03,NA,NA,NA
19.95407202148437,331.8959422038755,102.20356943270777,7.036957236585408,0.3079385929036958,16.632993097675808,5.121940490275173,2.22844191289284,1.0,32,0.0964157614808776,11,AMID-05,cc124,wells,middle,4,K03,NA,NA,NA
16.40334742618264,452.3987031402176,318.76540067936037,11.140978257499,0.704611658845895,27.579657455655017,19.43294819023064,4.6310629887678285,1.0,49,0.10831153948912363,11,AMID-05,cc124,wells,middle,4,K03,NA,NA,NA
19.95407202148437,286.13351268239296,100.44135116146047,5.87006614657065,0.35102966520719986,14.339605087839493,5.033626773187756,4.173534674316293,1.0,50,0.17474359969676043,11,AMID-05,cc124,wells,middle,4,K03,NA,NA,NA
10.252092141364152,87.20092887315866,25.24344305466992,3.335992703301411,0.28948594218977536,8.505671590809134,2.462272354422188,2.515642099287288,3.0,17,0.19495205176917302,11,AMID-05,cc124,wells,middle,4,K03,NA,NA,NA
18.503776060023103,287.55453880435056,175.90004246864495,7.784661118263859,0.6117101931342691,15.540316628971974,9.506170086476141,2.908021101749563,0.0,30,0.10432803503898688,4,AMID-05,cc124,wells,top,4,L01,NA,NA,NA
11.552357486122531,158.229605820551,92.13236937351562,5.9594355865236395,0.5822701061266841,13.696737311897337,7.975200688187776,3.760661782396841,1.0,29,0.18327796400434093,4,AMID-05,cc124,wells,top,4,L01,NA,NA,NA
19.95407202148437,271.08349073441497,211.288296118104,5.070712193649857,0.7794214820890981,13.58537197031973,10.588730755838295,1.2708150130700961,0.0,19,0.07008910778198078,5,AMID-05,cc124,wells,top,4,L01,NA,NA,NA
19.95407202148437,89.24454122266744,42.93585244783465,2.859892744233804,0.4811034026239049,4.47249770004732,2.1517338617203547,3.6704995424781286,2.0,52,0.5826686908531319,5,AMID-05,cc124,wells,top,4,L01,NA,NA,NA
19.95407202148437,105.61717597737166,49.581063295820044,2.3131385569143035,0.4694412896103445,5.293013669773998,2.4847591630638877,3.311290882683576,4.0,42,0.39766259238931406,6,AMID-05,cc124,wells,top,4,L01,NA,NA,NA
19.95407202148437,154.72339113449806,50.146683473821724,3.3119803599399944,0.3241053799695366,7.753975778372894,2.51310526592413,5.469497370748579,7.0,74,0.4782728678411219,6,AMID-05,cc124,wells,top,4,L01,NA,NA,NA
19.95407202148437,123.25077480683404,48.458959866847216,2.7804158351981414,0.39317367329166886,6.176722960312613,2.428524855211101,2.740848301640567,7.0,40,0.32454157032838443,14,AMID-05,cc124,wells,top,4,L01,NA,NA,NA
19.95407202148437,442.30899706515,312.0452754551733,8.789733381415147,0.7054915851264281,22.16635264165228,15.638175261630654,3.083926838501017,0.0,38,0.08591279004528769,14,AMID-05,cc124,wells,top,4,L01,NA,NA,NA
19.95407202148437,373.6783608188713,203.71039550179816,8.596078329008598,0.5451490288476734,18.72692252571481,10.208963628199045,4.22399668123639,5.0,50,0.13380491150311996,14,AMID-05,cc124,wells,top,4,L01,NA,NA,NA
19.95407202148437,250.98890134320453,154.69984027797832,4.986067554863318,0.6163612791246109,12.578329930500752,7.752795525214823,2.480257030223132,0.0,41,0.16335383668593467,14,AMID-05,cc124,wells,top,4,L01,NA,NA,NA
19.704020993646225,158.25990545256596,60.50645212682717,3.4280549794823454,0.3823233177967638,8.031858345238192,3.070766730625091,6.781500881707779,12.0,88,0.556047343440222,14,AMID-05,cc124,wells,top,4,L01,NA,NA,NA
14.452949409045072,348.7070052873799,153.82232150492754,11.993782546968248,0.4411219710890464,24.127048079829923,10.642971005534767,4.6428441251514965,1.0,41,0.11757721920788677,14,AMID-05,cc124,wells,top,4,L01,NA,NA,NA
10.30210234693178,52.66925025463348,22.8346730593415,2.3916295200561057,0.43354847370990746,5.112475927820663,2.2165061353852913,4.000062884598415,0.0,33,0.626551542702032,14,AMID-05,cc124,wells,top,4,L01,NA,NA,NA
11.952439130663572,126.98985435282944,52.01217397540134,3.8383823756677415,0.4095773968752683,10.624597453672976,4.351594967922981,1.76821419555327,0.0,9,0.07087180346702612,10,AMID-05,cc124,wells,middle,4,L03,NA,NA,NA
19.95407202148437,159.5333039528735,23.19194873437232,3.293150407953334,0.14537371294725568,7.9950249643834805,1.1622664641784273,5.440689251398483,14.0,68,0.42624328785973964,10,AMID-05,cc124,wells,middle,4,L03,NA,NA,NA
19.95407202148437,217.48556374279633,57.81642167491931,5.117003434910657,0.26584027316541525,10.899307344818219,2.897474841860292,9.326119507684577,19.0,123,0.5655547792839379,10,AMID-05,cc124,wells,middle,4,L03,NA,NA,NA
19.95407202148437,658.3344474208197,508.6194813644549,10.738797757861391,0.7725852465370626,32.99248628109575,25.489508147351017,3.1479825428032417,1.0,44,0.06683532993356243,10,AMID-05,cc124,wells,middle,4,L03,NA,NA,NA
17.353541331967612,259.30800793482115,217.14536993552986,5.261403132879451,0.8374032551671556,14.942656543373086,12.51302923026542,1.062240473410801,0.0,10,0.038564177325806186,10,AMID-05,cc124,wells,middle,4,L03,NA,NA,NA
16.40334742618264,377.01371475267223,75.26215612998,8.382705988845998,0.1996271042271057,22.983949858361942,4.5882193539257905,8.582336062715122,11.0,92,0.24402295301207716,10,AMID-05,cc124,wells,middle,4,L03,NA,NA,NA
13.652786119962991,63.05858220413888,23.391762728716667,2.1376502586283763,0.3709528808147123,4.618733615985907,1.7133325405657256,6.950206520592082,0.0,53,0.8404882911642965,7,AMID-05,cc124,wells,middle,4,L03,NA,NA,NA
19.95407202148437,317.487056520466,52.58117197953757,7.167053244683871,0.16561674216204797,15.910890578054971,2.635109862434289,8.087654723495456,6.0,101,0.31812320510612463,7,AMID-05,cc124,wells,middle,4,L03,NA,NA,NA
15.053071875856633,849.1076584710178,749.5563053056475,17.03278510119219,0.882757678402487,56.40760008811804,49.794242098043,1.9862050374353337,0.0,20,0.02355413921953532,7,AMID-05,cc124,wells,middle,4,L03,NA,NA,NA
19.95407202148437,147.81107751626865,25.27662126522123,3.616129389251867,0.17100627158637138,7.407564599201696,1.2667400036446754,5.997956397316717,0.0,82,0.554762209828115,11,AMID-05,cc124,wells,middle,4,L03,NA,NA,NA
19.95407202148437,134.7968115149264,23.893365137938506,3.87586339346349,0.17725467590376004,6.7553535624103125,1.1974180063203508,6.847272614269849,6.0,94,0.6973458714903739,11,AMID-05,cc124,wells,middle,4,L03,NA,NA,NA
19.95407202148437,46.704057332058554,24.38350488645305,1.2303515162124725,0.5220853664402246,2.3405777668724816,1.221981401099462,5.952758072906346,0.0,65,1.3917420394091278,11,AMID-05,cc124,wells,middle,4,L03,NA,NA,NA
19.95407202148437,211.33740968308388,37.325644298373874,4.655784775608055,0.17661636126962305,10.59119208628388,1.8705778077870865,4.977177356296899,0.0,70,0.33122389502630034,11,AMID-05,cc124,wells,middle,4,L03,NA,NA,NA
11.452337074987271,91.07461165828903,60.495610469929076,2.866942855896596,0.6642423104356235,7.952491361540741,5.282381235709159,1.6107293241526248,1.0,16,0.1756801342182147,11,AMID-05,cc124,wells,middle,4,L03,NA,NA,NA
19.95407202148437,293.2343104525961,30.686903700597927,4.344870558083471,0.10464977189481629,14.695462166162041,1.5378767635777606,9.295784124536658,21.0,119,0.4058188136863247,10,AMID-05,cc124,wells,middle,4,L03,NA,NA,NA
12.452541186339872,175.63575460571835,25.003265924554515,8.628302847031506,0.14235863295992274,14.104410656227053,2.00788461972585,5.604302083045357,0.0,55,0.31314808379118786,10,AMID-05,cc124,wells,middle,4,L03,NA,NA,NA
