Files	file_content	vessel_type	position_in_tube	time_in_water	slide_id
AMID-04_CC-124_pools/S2-Cr3-M/processed/s2-cr3-m-timelapse_0026_animation.mp4	movie of tracked cells with animated trajectories	pools	middle	21	S2-Cr3-M
AMID-04_CC-124_pools/S2-Cr3-M/processed/s2-cr3-m-timelapse_0027_animation.mp4	movie of tracked cells with animated trajectories	pools	middle	21	S2-Cr3-M
AMID-04_CC-124_pools/S2-Cr3-M/processed/s2-cr3-m-timelapse_0028_animation.mp4	movie of tracked cells with animated trajectories	pools	middle	21	S2-Cr3-M
AMID-04_CC-124_pools/S3-Cr4-T/processed/s3-cr4-t-timelapse_001_animation.mp4	movie of tracked cells with animated trajectories	pools	top	4	S3-Cr4-T
AMID-04_CC-124_pools/S3-Cr4-T/processed/s3-cr4-t-timelapse_003_animation.mp4	movie of tracked cells with animated trajectories	pools	top	4	S3-Cr4-T
AMID-04_CC-124_pools/S3-Cr4-T/processed/s3-cr4-t-timelapse_004_animation.mp4	movie of tracked cells with animated trajectories	pools	top	4	S3-Cr4-T
AMID-04_CC-124_pools/S3-Cr4-T/processed/s3-cr4-t-timelapse_005_animation.mp4	movie of tracked cells with animated trajectories	pools	top	4	S3-Cr4-T
AMID-04_CC-124_pools/S3-Cr4-T/processed/s3-cr4-t-timelapse_006_animation.mp4	movie of tracked cells with animated trajectories	pools	top	4	S3-Cr4-T
AMID-04_CC-124_pools/S3-Cr4-T/processed/s3-cr4-t-timelapse_007_animation.mp4	movie of tracked cells with animated trajectories	pools	top	4	S3-Cr4-T
AMID-04_CC-124_pools/S3-Cr4-T/processed/s3-cr4-t-timelapse_008_animation.mp4	movie of tracked cells with animated trajectories	pools	top	4	S3-Cr4-T
AMID-04_CC-124_pools/S3-Cr4-T/processed/s3-cr4-t-timelapse_009_animation.mp4	movie of tracked cells with animated trajectories	pools	top	4	S3-Cr4-T
AMID-04_CC-124_pools/S3-Cr4-T/processed/s3-cr4-t-timelapse_0011_animation.mp4	movie of tracked cells with animated trajectories	pools	top	4	S3-Cr4-T
AMID-04_CC-124_pools/S3-Cr4-T/processed/s3-cr4-t-timelapse_0013_animation.mp4	movie of tracked cells with animated trajectories	pools	top	4	S3-Cr4-T
AMID-04_CC-124_pools/S3-Cr4-T/processed/s3-cr4-t-timelapse_0014_animation.mp4	movie of tracked cells with animated trajectories	pools	top	4	S3-Cr4-T
AMID-04_CC-124_pools/S3-Cr4-T/processed/s3-cr4-t-timelapse_0017_animation.mp4	movie of tracked cells with animated trajectories	pools	top	4	S3-Cr4-T
AMID-04_CC-124_pools/S3-Cr4-T/processed/s3-cr4-t-timelapse_0018_animation.mp4	movie of tracked cells with animated trajectories	pools	top	4	S3-Cr4-T
AMID-04_CC-124_pools/S3-Cr4-T/processed/s3-cr4-t-timelapse_0019_animation.mp4	movie of tracked cells with animated trajectories	pools	top	4	S3-Cr4-T
AMID-04_CC-124_pools/S3-Cr4-T/processed/s3-cr4-t-timelapse_0020_animation.mp4	movie of tracked cells with animated trajectories	pools	top	4	S3-Cr4-T
AMID-04_CC-124_pools/S3-Cr4-T/processed/s3-cr4-t-timelapse_0021_animation.mp4	movie of tracked cells with animated trajectories	pools	top	4	S3-Cr4-T
AMID-04_CC-124_pools/S3-Cr4-T/processed/s3-cr4-t-timelapse_0022_animation.mp4	movie of tracked cells with animated trajectories	pools	top	4	S3-Cr4-T
AMID-04_CC-124_pools/S3-Cr4-T/processed/s3-cr4-t-timelapse_0023_animation.mp4	movie of tracked cells with animated trajectories	pools	top	4	S3-Cr4-T
AMID-04_CC-124_pools/S3-Cr4-T/processed/s3-cr4-t-timelapse_0024_animation.mp4	movie of tracked cells with animated trajectories	pools	top	4	S3-Cr4-T
AMID-04_CC-124_pools/S3-Cr4-T/processed/s3-cr4-t-timelapse_0025_animation.mp4	movie of tracked cells with animated trajectories	pools	top	4	S3-Cr4-T
AMID-04_CC-124_pools/S3-Cr4-T/processed/s3-cr4-t-timelapse_0026_animation.mp4	movie of tracked cells with animated trajectories	pools	top	4	S3-Cr4-T
AMID-04_CC-124_pools/S3-Cr4-T/processed/s3-cr4-t-timelapse_0027_animation.mp4	movie of tracked cells with animated trajectories	pools	top	4	S3-Cr4-T
AMID-04_CC-124_pools/S3-Cr4-T/processed/s3-cr4-t-timelapse_0028_animation.mp4	movie of tracked cells with animated trajectories	pools	top	4	S3-Cr4-T
AMID-04_CC-124_pools/S4-Cr4-M/processed/S4-Cr4-M-timelapse_0002_animation.mp4	movie of tracked cells with animated trajectories	pools	middle	4	S4-Cr4-M
AMID-04_CC-124_pools/S4-Cr4-M/processed/S4-Cr4-M-timelapse_0003_animation.mp4	movie of tracked cells with animated trajectories	pools	middle	4	S4-Cr4-M
AMID-04_CC-124_pools/S4-Cr4-M/processed/S4-Cr4-M-timelapse_0008_animation.mp4	movie of tracked cells with animated trajectories	pools	middle	4	S4-Cr4-M
AMID-04_CC-124_pools/S4-Cr4-M/processed/S4-Cr4-M-timelapse_0011_animation.mp4	movie of tracked cells with animated trajectories	pools	middle	4	S4-Cr4-M
AMID-04_CC-124_pools/S4-Cr4-M/processed/S4-Cr4-M-timelapse_0022_animation.mp4	movie of tracked cells with animated trajectories	pools	middle	4	S4-Cr4-M
AMID-04_CC-124_pools/S4-Cr4-M/processed/S4-Cr4-M-timelapse_0023_animation.mp4	movie of tracked cells with animated trajectories	pools	middle	4	S4-Cr4-M
AMID-04_CC-124_pools/S4-Cr4-M/processed/S4-Cr4-M-timelapse_0024_animation.mp4	movie of tracked cells with animated trajectories	pools	middle	4	S4-Cr4-M
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_001/pool_2_0_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_001/pool_2_0_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_001/pool_2_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_001/pool_2_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_001/pool_3_0_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_001/pool_3_0_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_001/pool_3_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_001/pool_3_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_001/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_001/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_002/pool_0_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_002/pool_0_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_002/pool_0_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_002/pool_0_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_002/pool_1_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_002/pool_1_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_002/pool_3_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_002/pool_3_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_002/pool_3_4_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_002/pool_3_4_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_002/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_002/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_003/pool_1_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_003/pool_1_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_003/pool_2_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_003/pool_2_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_003/pool_3_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_003/pool_3_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_003/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_003/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_004/pool_0_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_004/pool_0_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_004/pool_1_0_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_004/pool_1_0_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_004/pool_1_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_004/pool_2_0_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_004/pool_2_0_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_004/pool_2_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_004/pool_2_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_004/pool_2_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_004/pool_2_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_004/pool_2_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_004/pool_2_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_004/pool_3_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_004/pool_3_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_004/pool_3_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_004/pool_3_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_004/pool_3_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_004/pool_3_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_004/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_004/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_005/pool_1_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_005/pool_1_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_005/pool_2_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_005/pool_2_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_005/pool_2_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_005/pool_2_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_005/pool_3_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_005/pool_3_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_005/pool_4_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_005/pool_4_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_005/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_005/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_006/pool_0_0_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_006/pool_0_0_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_006/pool_0_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_006/pool_0_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_006/pool_2_0_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_006/pool_2_0_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_006/pool_2_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_006/pool_2_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_006/pool_3_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_006/pool_3_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_006/pool_3_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_006/pool_3_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_006/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_006/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_007/pool_0_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_007/pool_0_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_007/pool_0_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_007/pool_0_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_007/pool_0_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_007/pool_0_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_007/pool_1_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_007/pool_1_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_007/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_007/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_008/pool_0_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_008/pool_0_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_008/pool_1_0_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_008/pool_1_0_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_008/pool_2_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_008/pool_2_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_008/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_008/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_009/pool_1_4_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_009/pool_1_4_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_009/pool_2_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_009/pool_2_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_009/pool_2_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_009/pool_2_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_009/pool_2_4_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_009/pool_2_4_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_009/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_009/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0010/pool_1_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0010/pool_1_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0010/pool_2_0_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0010/pool_2_0_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0010/pool_2_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0010/pool_2_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0010/pool_3_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0010/pool_3_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0010/pool_4_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0010/pool_4_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0010/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0010/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0011/pool_0_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0011/pool_0_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0011/pool_0_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0011/pool_0_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0011/pool_0_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0011/pool_0_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0011/pool_1_0_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0011/pool_1_0_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0011/pool_2_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0011/pool_2_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0011/pool_2_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0011/pool_2_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0011/pool_3_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0011/pool_3_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0011/pool_3_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0011/pool_3_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0011/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
